,legalguilt,question,rate_punishment,rating,scenario,start,stop,subjguilt,uid
2843,false,1,41.0,25,20,2019-10-22 22:01:27,2019-10-22 22:01:35,true,A39C26OKPJOU8H
2844,false,1,50.0,69,29,2019-10-22 22:01:30,2019-10-22 22:01:35,true,A3TPW4JUUJDUFI
2845,true,1,65.0,57,29,2019-10-22 22:01:36,2019-10-22 22:01:42,false,A3TPW4JUUJDUFI
2846,false,22,64.0,8,24,2019-10-22 22:00:58,2019-10-22 22:01:37,false,A2R89RXGEVG05I
2847,true,1,41.0,61,29,2019-10-22 22:01:43,2019-10-22 22:01:49,true,A3TPW4JUUJDUFI
2848,true,1,73.0,36,20,2019-10-22 22:01:36,2019-10-22 22:01:47,true,A39C26OKPJOU8H
2849,true,26,28.0,24,8,2019-10-22 22:01:40,2019-10-22 22:02:43,true,A1SOIE67CIL16C
2850,true,1,46.0,74,29,2019-10-22 22:01:51,2019-10-22 22:01:57,false,A3TPW4JUUJDUFI
2851,true,1,38.0,63,29,2019-10-22 22:01:59,2019-10-22 22:02:05,false,A3TPW4JUUJDUFI
2852,false,1,73.0,38,20,2019-10-22 22:01:54,2019-10-22 22:02:08,false,A39C26OKPJOU8H
2853,false,7,45.0,17,7,2019-10-22 22:01:13,2019-10-22 22:02:09,false,A3NMQ3019X6YE0
2854,true,1,83.0,72,29,2019-10-22 22:02:07,2019-10-22 22:02:11,false,A3TPW4JUUJDUFI
2855,false,23,38.0,5,1,2019-10-22 22:00:58,2019-10-22 22:02:10,false,A2R89RXGEVG05I
2856,true,1,19.0,58,20,2019-10-22 22:02:11,2019-10-22 22:02:22,false,A39C26OKPJOU8H
2857,false,1,66.0,48,29,2019-10-22 22:02:13,2019-10-22 22:02:20,false,A3TPW4JUUJDUFI
2858,true,1,52.0,73,29,2019-10-22 22:02:22,2019-10-22 22:02:29,false,A3TPW4JUUJDUFI
2859,true,1,55.0,74,29,2019-10-22 22:02:31,2019-10-22 22:02:37,false,A3TPW4JUUJDUFI
2860,false,27,5.0,2,17,2019-10-22 22:01:40,2019-10-22 22:03:35,false,A1SOIE67CIL16C
2861,false,24,41.0,0,12,2019-10-22 22:00:58,2019-10-22 22:02:39,false,A2R89RXGEVG05I
2862,true,1,60.0,72,29,2019-10-22 22:02:39,2019-10-22 22:02:45,true,A3TPW4JUUJDUFI
2863,false,1,68.0,36,20,2019-10-22 22:02:23,2019-10-22 22:02:55,true,A39C26OKPJOU8H
2864,true,1,57.0,41,29,2019-10-22 22:02:48,2019-10-22 22:02:54,true,A3TPW4JUUJDUFI
2865,true,1,39.0,61,29,2019-10-22 22:02:56,2019-10-22 22:03:01,false,A3TPW4JUUJDUFI
2866,false,8,21.0,42,3,2019-10-22 22:01:13,2019-10-22 22:03:06,true,A3NMQ3019X6YE0
2867,true,25,16.0,91,9,2019-10-22 22:00:58,2019-10-22 22:02:59,true,A2R89RXGEVG05I
2868,false,1,48.0,69,29,2019-10-22 22:03:03,2019-10-22 22:03:08,false,A3TPW4JUUJDUFI
2869,false,1,32.0,57,20,2019-10-22 22:02:57,2019-10-22 22:03:16,false,A39C26OKPJOU8H
2870,false,1,35.0,51,29,2019-10-22 22:03:09,2019-10-22 22:03:15,false,A3TPW4JUUJDUFI
2871,false,1,66.0,52,29,2019-10-22 22:03:16,2019-10-22 22:03:22,true,A3TPW4JUUJDUFI
2872,false,28,9.0,6,9,2019-10-22 22:04:09,2019-10-22 22:04:16,false,A1SOIE67CIL16C
2873,false,1,60.0,37,20,2019-10-22 22:03:17,2019-10-22 22:03:28,true,A39C26OKPJOU8H
2874,true,1,38.0,57,29,2019-10-22 22:03:24,2019-10-22 22:03:29,true,A3TPW4JUUJDUFI
2875,true,29,82.0,51,31,2019-10-22 22:04:09,2019-10-22 22:04:24,true,A1SOIE67CIL16C
2876,true,30,86.0,91,19,2019-10-22 22:04:09,2019-10-22 22:04:33,true,A1SOIE67CIL16C
2877,false,1,47.0,65,29,2019-10-22 22:03:31,2019-10-22 22:03:41,false,A3TPW4JUUJDUFI
2878,true,26,93.0,76,22,2019-10-22 22:00:58,2019-10-22 22:03:37,true,A2R89RXGEVG05I
2879,true,1,70.0,86,20,2019-10-22 22:03:29,2019-10-22 22:03:48,true,A39C26OKPJOU8H
2880,true,9,95.0,75,22,2019-10-22 22:01:13,2019-10-22 22:03:48,true,A3NMQ3019X6YE0
2881,false,1,32.0,50,29,2019-10-22 22:03:43,2019-10-22 22:03:48,false,A3TPW4JUUJDUFI
2882,true,1,51.0,37,29,2019-10-22 22:03:50,2019-10-22 22:03:56,true,A3TPW4JUUJDUFI
2883,true,1,36.0,53,29,2019-10-22 22:03:57,2019-10-22 22:04:03,true,A3TPW4JUUJDUFI
2884,false,1,84.0,95,20,2019-10-22 22:03:50,2019-10-22 22:04:06,false,A39C26OKPJOU8H
2885,false,27,15.0,0,8,2019-10-22 22:00:58,2019-10-22 22:04:00,false,A2R89RXGEVG05I
2886,true,1,71.0,50,29,2019-10-22 22:04:04,2019-10-22 22:04:10,false,A3TPW4JUUJDUFI
2887,true,1,88.0,71,20,2019-10-22 22:04:07,2019-10-22 22:04:17,false,A39C26OKPJOU8H
2888,true,10,91.0,90,13,2019-10-22 22:01:13,2019-10-22 22:04:16,true,A3NMQ3019X6YE0
2889,true,1,38.0,51,29,2019-10-22 22:04:11,2019-10-22 22:04:18,false,A3TPW4JUUJDUFI
2890,true,1,54.0,65,29,2019-10-22 22:04:19,2019-10-22 22:04:25,false,A3TPW4JUUJDUFI
2891,true,1,39.0,65,29,2019-10-22 22:04:27,2019-10-22 22:04:32,false,A3TPW4JUUJDUFI
2892,false,1,50.0,55,29,2019-10-22 22:04:33,2019-10-22 22:04:39,false,A3TPW4JUUJDUFI
2893,true,1,42.0,74,29,2019-10-22 22:04:40,2019-10-22 22:04:45,true,A3TPW4JUUJDUFI
2894,true,1,47.0,69,29,2019-10-22 22:04:46,2019-10-22 22:04:52,false,A3TPW4JUUJDUFI
2895,false,1,70.0,34,20,2019-10-22 22:04:19,2019-10-22 22:04:56,false,A39C26OKPJOU8H
2896,true,1,49.0,66,29,2019-10-22 22:04:53,2019-10-22 22:05:00,true,A3TPW4JUUJDUFI
2897,false,1,45.0,65,29,2019-10-22 22:05:01,2019-10-22 22:05:06,true,A3TPW4JUUJDUFI
2898,false,11,38.0,28,8,2019-10-22 22:04:32,2019-10-22 22:05:10,true,A3NMQ3019X6YE0
2899,true,1,73.0,51,29,2019-10-22 22:05:07,2019-10-22 22:05:15,false,A3TPW4JUUJDUFI
2900,true,1,40.0,60,29,2019-10-22 22:05:16,2019-10-22 22:05:21,false,A3TPW4JUUJDUFI
2901,true,28,89.0,83,13,2019-10-22 22:04:25,2019-10-22 22:05:18,true,A2R89RXGEVG05I
2902,true,1,32.0,59,29,2019-10-22 22:05:22,2019-10-22 22:05:27,false,A3TPW4JUUJDUFI
2903,true,1,34.0,49,20,2019-10-22 22:04:58,2019-10-22 22:05:33,false,A39C26OKPJOU8H
2904,true,1,40.0,66,29,2019-10-22 22:05:28,2019-10-22 22:05:33,true,A3TPW4JUUJDUFI
2905,true,1,38.0,73,29,2019-10-22 22:05:34,2019-10-22 22:05:39,true,A3TPW4JUUJDUFI
2906,true,1,88.0,77,20,2019-10-22 22:05:34,2019-10-22 22:05:46,true,A39C26OKPJOU8H
2907,false,0,14.0,2,3,2019-10-22 22:02:11,2019-10-22 22:05:45,false,A3H8Y415E0WXQN
2908,false,12,54.0,11,1,2019-10-22 22:04:32,2019-10-22 22:05:48,false,A3NMQ3019X6YE0
2909,true,1,78.0,56,20,2019-10-22 22:05:47,2019-10-22 22:05:59,false,A39C26OKPJOU8H
2910,true,29,48.0,81,7,2019-10-22 22:04:25,2019-10-22 22:05:54,true,A2R89RXGEVG05I
2911,false,1,58.0,77,20,2019-10-22 22:06:00,2019-10-22 22:06:11,false,A39C26OKPJOU8H
2912,false,0,29.0,13,7,2019-10-22 22:00:41,2019-10-22 22:06:25,false,A2BBDH8DZD77AU
2913,false,30,63.0,0,21,2019-10-22 22:04:25,2019-10-22 22:06:34,false,A2R89RXGEVG05I
2914,true,1,37.0,100,5,2019-10-22 22:02:11,2019-10-22 22:06:52,true,A3H8Y415E0WXQN
2915,false,2,46.0,7,20,2019-10-22 22:07:05,2019-10-22 22:08:24,false,A3H8Y415E0WXQN
2916,false,13,92.0,7,26,2019-10-22 22:04:32,2019-10-22 22:08:47,false,A3NMQ3019X6YE0
2917,true,3,26.0,50,10,2019-10-22 22:07:05,2019-10-22 22:09:25,true,A3H8Y415E0WXQN
2918,true,14,52.0,78,11,2019-10-22 22:04:32,2019-10-22 22:09:28,true,A3NMQ3019X6YE0
2919,false,4,6.0,0,9,2019-10-22 22:07:05,2019-10-22 22:10:06,false,A3H8Y415E0WXQN
2920,false,15,99.0,7,15,2019-10-22 22:04:32,2019-10-22 22:10:46,false,A3NMQ3019X6YE0
2921,false,5,17.0,9,26,2019-10-22 22:07:05,2019-10-22 22:11:29,false,A3H8Y415E0WXQN
2922,false,16,100.0,7,25,2019-10-22 22:04:32,2019-10-22 22:11:40,false,A3NMQ3019X6YE0
2923,false,1,57.0,12,26,2019-10-22 22:00:41,2019-10-22 22:12:07,false,A2BBDH8DZD77AU
2924,true,6,5.0,58,4,2019-10-22 22:07:05,2019-10-22 22:12:34,true,A3H8Y415E0WXQN
2925,false,17,99.0,17,30,2019-10-22 22:11:49,2019-10-22 22:12:43,true,A3NMQ3019X6YE0
2926,false,18,27.0,17,9,2019-10-22 22:11:49,2019-10-22 22:13:10,false,A3NMQ3019X6YE0
2927,false,19,89.0,26,23,2019-10-22 22:11:49,2019-10-22 22:14:03,true,A3NMQ3019X6YE0
2928,true,0,53.0,25,21,2019-10-22 22:12:20,2019-10-22 22:14:06,true,A2GL4H2GRVX15O
2929,false,7,34.0,43,19,2019-10-22 22:12:55,2019-10-22 22:14:06,true,A3H8Y415E0WXQN
2930,false,1,14.0,12,7,2019-10-22 22:12:20,2019-10-22 22:15:03,false,A2GL4H2GRVX15O
2931,true,20,44.0,69,14,2019-10-22 22:11:49,2019-10-22 22:15:25,true,A3NMQ3019X6YE0
2932,true,2,29.0,28,17,2019-10-22 22:15:18,2019-10-22 22:16:09,true,A2GL4H2GRVX15O
2933,false,8,8.0,2,14,2019-10-22 22:12:55,2019-10-22 22:16:27,false,A3H8Y415E0WXQN
2934,false,3,2.0,3,28,2019-10-22 22:15:18,2019-10-22 22:17:33,false,A2GL4H2GRVX15O
2935,true,9,40.0,81,1,2019-10-22 22:12:55,2019-10-22 22:17:32,true,A3H8Y415E0WXQN
2936,true,21,74.0,93,24,2019-10-22 22:11:49,2019-10-22 22:17:41,true,A3NMQ3019X6YE0
2937,false,2,29.0,50,17,2019-10-22 22:15:17,2019-10-22 22:18:21,false,A2BBDH8DZD77AU
2938,false,22,92.0,64,16,2019-10-22 22:17:48,2019-10-22 22:18:40,true,A3NMQ3019X6YE0
2939,false,4,10.0,8,23,2019-10-22 22:15:18,2019-10-22 22:18:41,false,A2GL4H2GRVX15O
2940,true,10,100.0,72,29,2019-10-22 22:12:55,2019-10-22 22:18:45,true,A3H8Y415E0WXQN
2941,false,0,55.0,6,2,2019-10-22 21:55:18,2019-10-22 22:19:08,false,A383WPMTMRQEA0
2942,true,23,93.0,86,28,2019-10-22 22:17:48,2019-10-22 22:19:22,true,A3NMQ3019X6YE0
2943,false,5,4.0,2,27,2019-10-22 22:15:18,2019-10-22 22:19:22,false,A2GL4H2GRVX15O
2944,true,1,95.0,65,26,2019-10-22 21:55:18,2019-10-22 22:19:54,true,A383WPMTMRQEA0
2945,true,24,100.0,75,31,2019-10-22 22:17:48,2019-10-22 22:19:58,true,A3NMQ3019X6YE0
2946,false,6,15.0,9,15,2019-10-22 22:15:18,2019-10-22 22:19:58,false,A2GL4H2GRVX15O
2947,true,3,49.0,97,14,2019-10-22 22:15:17,2019-10-22 22:20:07,true,A2BBDH8DZD77AU
2948,false,25,45.0,15,5,2019-10-22 22:17:48,2019-10-22 22:20:30,true,A3NMQ3019X6YE0
2949,false,2,90.0,7,8,2019-10-22 22:20:03,2019-10-22 22:20:29,false,A383WPMTMRQEA0
2950,false,11,10.0,60,2,2019-10-22 22:19:02,2019-10-22 22:20:46,false,A3H8Y415E0WXQN
2951,false,7,5.0,6,11,2019-10-22 22:20:28,2019-10-22 22:20:48,false,A2GL4H2GRVX15O
2952,false,26,78.0,4,19,2019-10-22 22:17:48,2019-10-22 22:20:54,false,A3NMQ3019X6YE0
2953,true,3,96.0,63,16,2019-10-22 22:20:03,2019-10-22 22:21:03,true,A383WPMTMRQEA0
2954,true,27,54.0,74,10,2019-10-22 22:17:48,2019-10-22 22:21:18,true,A3NMQ3019X6YE0
2955,false,0,16.0,16,20,2019-10-22 22:20:17,2019-10-22 22:21:25,false,A3LVLZS8S41ZD7
2956,true,4,77.0,69,3,2019-10-22 22:20:03,2019-10-22 22:21:34,true,A383WPMTMRQEA0
2957,false,5,73.0,22,14,2019-10-22 22:20:03,2019-10-22 22:21:49,false,A383WPMTMRQEA0
2958,false,8,5.0,7,6,2019-10-22 22:20:28,2019-10-22 22:21:59,false,A2GL4H2GRVX15O
2959,false,28,68.0,6,18,2019-10-22 22:21:25,2019-10-22 22:22:06,false,A3NMQ3019X6YE0
2960,false,12,99.0,4,30,2019-10-22 22:19:02,2019-10-22 22:22:10,false,A3H8Y415E0WXQN
2961,true,6,87.0,97,7,2019-10-22 22:20:03,2019-10-22 22:22:15,true,A383WPMTMRQEA0
2962,false,29,99.0,7,29,2019-10-22 22:21:25,2019-10-22 22:22:40,true,A3NMQ3019X6YE0
2963,true,7,91.0,67,11,2019-10-22 22:22:24,2019-10-22 22:22:45,true,A383WPMTMRQEA0
2964,true,9,91.0,67,13,2019-10-22 22:20:28,2019-10-22 22:22:47,true,A2GL4H2GRVX15O
2965,true,13,99.0,88,23,2019-10-22 22:19:02,2019-10-22 22:22:47,true,A3H8Y415E0WXQN
2966,false,8,98.0,47,23,2019-10-22 22:22:24,2019-10-22 22:23:06,true,A383WPMTMRQEA0
2967,false,1,39.0,42,2,2019-10-22 22:20:17,2019-10-22 22:23:11,true,A3LVLZS8S41ZD7
2968,true,30,53.0,60,20,2019-10-22 22:21:25,2019-10-22 22:23:24,true,A3NMQ3019X6YE0
2969,false,10,6.0,5,10,2019-10-22 22:20:28,2019-10-22 22:23:30,false,A2GL4H2GRVX15O
2970,true,14,64.0,61,22,2019-10-22 22:19:02,2019-10-22 22:23:44,false,A3H8Y415E0WXQN
2971,false,9,80.0,37,4,2019-10-22 22:22:24,2019-10-22 22:24:05,true,A383WPMTMRQEA0
2972,true,0,40.0,65,2,2019-10-22 22:23:51,2019-10-22 22:24:12,true,A1H5Q9HRH4RPZU
2973,false,11,5.0,3,9,2019-10-22 22:23:53,2019-10-22 22:24:22,false,A2GL4H2GRVX15O
2974,false,10,97.0,34,22,2019-10-22 22:22:24,2019-10-22 22:24:30,false,A383WPMTMRQEA0
2975,false,15,100.0,42,15,2019-10-22 22:19:02,2019-10-22 22:24:37,false,A3H8Y415E0WXQN
2976,true,1,93.0,81,18,2019-10-22 22:23:51,2019-10-22 22:24:43,true,A1H5Q9HRH4RPZU
2977,false,12,12.0,25,1,2019-10-22 22:23:53,2019-10-22 22:24:53,true,A2GL4H2GRVX15O
2978,false,11,74.0,52,5,2019-10-22 22:24:40,2019-10-22 22:24:54,true,A383WPMTMRQEA0
2979,true,12,85.0,76,10,2019-10-22 22:24:40,2019-10-22 22:25:11,true,A383WPMTMRQEA0
2980,false,13,20.0,17,31,2019-10-22 22:23:53,2019-10-22 22:25:35,true,A2GL4H2GRVX15O
2981,true,13,78.0,69,21,2019-10-22 22:24:40,2019-10-22 22:25:37,true,A383WPMTMRQEA0
2982,false,16,65.0,1,12,2019-10-22 22:19:02,2019-10-22 22:25:45,false,A3H8Y415E0WXQN
2983,true,14,95.0,73,29,2019-10-22 22:24:40,2019-10-22 22:25:56,true,A383WPMTMRQEA0
2984,true,14,49.0,56,4,2019-10-22 22:23:53,2019-10-22 22:25:59,true,A2GL4H2GRVX15O
2985,false,15,72.0,5,9,2019-10-22 22:24:40,2019-10-22 22:26:09,false,A383WPMTMRQEA0
2986,false,16,97.0,4,27,2019-10-22 22:24:40,2019-10-22 22:26:27,false,A383WPMTMRQEA0
2987,true,17,96.0,48,28,2019-10-22 22:26:33,2019-10-22 22:26:49,true,A383WPMTMRQEA0
2988,false,15,15.0,16,3,2019-10-22 22:23:53,2019-10-22 22:26:51,false,A2GL4H2GRVX15O
2989,false,18,95.0,41,15,2019-10-22 22:26:33,2019-10-22 22:27:10,false,A383WPMTMRQEA0
2990,true,16,50.0,47,24,2019-10-22 22:23:53,2019-10-22 22:27:19,true,A2GL4H2GRVX15O
2991,true,19,98.0,85,30,2019-10-22 22:26:33,2019-10-22 22:27:27,true,A383WPMTMRQEA0
2992,false,17,93.0,1,18,2019-10-22 22:26:13,2019-10-22 22:27:29,false,A3H8Y415E0WXQN
2993,true,20,94.0,90,18,2019-10-22 22:26:33,2019-10-22 22:27:47,true,A383WPMTMRQEA0
2994,false,18,98.0,9,25,2019-10-22 22:26:13,2019-10-22 22:28:14,false,A3H8Y415E0WXQN
2995,true,21,79.0,59,24,2019-10-22 22:26:33,2019-10-22 22:28:16,true,A383WPMTMRQEA0
2996,false,17,43.0,33,29,2019-10-22 22:27:31,2019-10-22 22:28:27,true,A2GL4H2GRVX15O
2997,false,22,98.0,6,13,2019-10-22 22:28:21,2019-10-22 22:28:35,false,A383WPMTMRQEA0
2998,false,23,99.0,41,31,2019-10-22 22:28:21,2019-10-22 22:28:59,true,A383WPMTMRQEA0
2999,true,18,49.0,43,18,2019-10-22 22:27:31,2019-10-22 22:29:13,true,A2GL4H2GRVX15O
3000,true,19,82.0,87,13,2019-10-22 22:26:13,2019-10-22 22:29:15,false,A3H8Y415E0WXQN
3001,false,24,95.0,31,25,2019-10-22 22:28:21,2019-10-22 22:29:24,false,A383WPMTMRQEA0
3002,false,19,7.0,21,20,2019-10-22 22:27:31,2019-10-22 22:29:43,false,A2GL4H2GRVX15O
3003,true,0,96.0,99,14,2019-10-22 22:29:31,2019-10-22 22:29:39,true,A24B5UF6RMHYGX
3004,true,25,79.0,59,20,2019-10-22 22:28:21,2019-10-22 22:29:45,true,A383WPMTMRQEA0
3005,true,1,98.0,94,25,2019-10-22 22:29:31,2019-10-22 22:29:47,true,A24B5UF6RMHYGX
3006,false,20,13.0,49,7,2019-10-22 22:26:13,2019-10-22 22:29:56,false,A3H8Y415E0WXQN
3007,false,26,63.0,28,6,2019-10-22 22:28:21,2019-10-22 22:30:11,false,A383WPMTMRQEA0
3008,true,20,43.0,32,19,2019-10-22 22:27:31,2019-10-22 22:30:17,true,A2GL4H2GRVX15O
3009,true,27,83.0,62,17,2019-10-22 22:28:21,2019-10-22 22:30:26,true,A383WPMTMRQEA0
3010,false,21,17.0,43,5,2019-10-22 22:27:31,2019-10-22 22:30:40,true,A2GL4H2GRVX15O
3011,true,28,91.0,97,1,2019-10-22 22:30:37,2019-10-22 22:30:55,true,A383WPMTMRQEA0
3012,false,29,94.0,41,12,2019-10-22 22:30:37,2019-10-22 22:31:14,true,A383WPMTMRQEA0
3013,false,21,77.0,12,16,2019-10-22 22:26:13,2019-10-22 22:31:15,false,A3H8Y415E0WXQN
3014,false,22,71.0,22,22,2019-10-22 22:30:50,2019-10-22 22:31:28,false,A2GL4H2GRVX15O
3015,true,30,97.0,63,19,2019-10-22 22:30:37,2019-10-22 22:31:30,true,A383WPMTMRQEA0
3016,false,23,30.0,26,12,2019-10-22 22:30:50,2019-10-22 22:31:47,false,A2GL4H2GRVX15O
3017,false,22,23.0,4,17,2019-10-22 22:31:27,2019-10-22 22:32:16,false,A3H8Y415E0WXQN
3018,true,23,34.0,72,11,2019-10-22 22:31:27,2019-10-22 22:33:03,true,A3H8Y415E0WXQN
3019,false,24,88.0,10,25,2019-10-22 22:30:50,2019-10-22 22:33:21,false,A2GL4H2GRVX15O
3020,false,24,100.0,47,31,2019-10-22 22:31:27,2019-10-22 22:34:13,true,A3H8Y415E0WXQN
3021,false,25,75.0,26,30,2019-10-22 22:30:50,2019-10-22 22:34:16,false,A2GL4H2GRVX15O
3022,false,0,93.0,18,30,2019-10-22 22:33:35,2019-10-22 22:34:27,false,A1AZLJ3R5FQ9B7
3023,false,25,53.0,7,24,2019-10-22 22:31:27,2019-10-22 22:34:49,false,A3H8Y415E0WXQN
3024,false,1,83.0,5,19,2019-10-22 22:33:35,2019-10-22 22:35:04,false,A1AZLJ3R5FQ9B7
3025,false,26,56.0,3,2,2019-10-22 22:30:50,2019-10-22 22:35:26,false,A2GL4H2GRVX15O
3026,true,4,98.0,89,23,2019-10-22 22:15:17,2019-10-22 22:35:37,true,A2BBDH8DZD77AU
3027,false,26,22.0,1,8,2019-10-22 22:31:27,2019-10-22 22:35:51,false,A3H8Y415E0WXQN
3028,false,2,63.0,5,24,2019-10-22 22:35:14,2019-10-22 22:35:55,false,A1AZLJ3R5FQ9B7
3029,false,27,80.0,34,16,2019-10-22 22:30:50,2019-10-22 22:35:56,true,A2GL4H2GRVX15O
3030,true,5,57.0,91,31,2019-10-22 22:15:17,2019-10-22 22:36:06,true,A2BBDH8DZD77AU
3031,true,6,20.0,89,1,2019-10-22 22:15:17,2019-10-22 22:36:30,true,A2BBDH8DZD77AU
3032,false,27,7.0,3,6,2019-10-22 22:31:27,2019-10-22 22:36:30,false,A3H8Y415E0WXQN
3033,true,0,77.0,73,28,2019-10-22 22:34:53,2019-10-22 22:36:38,true,A3SZF91DCOQPW3
3034,false,3,55.0,33,21,2019-10-22 22:35:14,2019-10-22 22:36:53,true,A1AZLJ3R5FQ9B7
3035,false,28,47.0,11,14,2019-10-22 22:36:18,2019-10-22 22:37:00,false,A2GL4H2GRVX15O
3036,true,7,69.0,96,22,2019-10-22 22:36:44,2019-10-22 22:37:09,true,A2BBDH8DZD77AU
3037,false,4,91.0,46,16,2019-10-22 22:35:14,2019-10-22 22:37:33,true,A1AZLJ3R5FQ9B7
3038,false,29,49.0,42,26,2019-10-22 22:36:18,2019-10-22 22:37:34,true,A2GL4H2GRVX15O
3039,false,28,88.0,0,27,2019-10-22 22:36:49,2019-10-22 22:37:35,false,A3H8Y415E0WXQN
3040,true,1,98.0,100,17,2019-10-22 22:34:53,2019-10-22 22:37:51,true,A3SZF91DCOQPW3
3041,false,30,38.0,21,8,2019-10-22 22:36:18,2019-10-22 22:37:52,false,A2GL4H2GRVX15O
3042,true,8,72.0,93,13,2019-10-22 22:36:44,2019-10-22 22:37:57,true,A2BBDH8DZD77AU
3043,false,5,76.0,37,1,2019-10-22 22:35:14,2019-10-22 22:38:16,true,A1AZLJ3R5FQ9B7
3044,true,29,100.0,92,28,2019-10-22 22:36:49,2019-10-22 22:38:27,true,A3H8Y415E0WXQN
3045,false,9,26.0,18,2,2019-10-22 22:36:44,2019-10-22 22:38:44,false,A2BBDH8DZD77AU
3046,false,30,25.0,8,21,2019-10-22 22:36:49,2019-10-22 22:39:00,false,A3H8Y415E0WXQN
3047,false,6,45.0,29,4,2019-10-22 22:35:14,2019-10-22 22:39:04,true,A1AZLJ3R5FQ9B7
3048,false,10,99.0,7,25,2019-10-22 22:36:44,2019-10-22 22:39:10,false,A2BBDH8DZD77AU
3049,true,7,73.0,64,26,2019-10-22 22:39:11,2019-10-22 22:39:37,true,A1AZLJ3R5FQ9B7
3050,true,2,99.0,92,22,2019-10-22 22:38:22,2019-10-22 22:39:42,true,A3SZF91DCOQPW3
3051,true,11,33.0,93,11,2019-10-22 22:39:21,2019-10-22 22:39:52,true,A2BBDH8DZD77AU
3052,true,8,98.0,50,25,2019-10-22 22:39:11,2019-10-22 22:40:01,true,A1AZLJ3R5FQ9B7
3053,false,12,84.0,10,18,2019-10-22 22:39:21,2019-10-22 22:40:16,false,A2BBDH8DZD77AU
3054,false,9,60.0,19,5,2019-10-22 22:39:11,2019-10-22 22:40:22,false,A1AZLJ3R5FQ9B7
3055,false,13,100.0,51,30,2019-10-22 22:39:21,2019-10-22 22:40:51,false,A2BBDH8DZD77AU
3056,false,10,56.0,44,17,2019-10-22 22:39:11,2019-10-22 22:40:55,true,A1AZLJ3R5FQ9B7
3057,true,14,66.0,100,19,2019-10-22 22:39:21,2019-10-22 22:41:13,true,A2BBDH8DZD77AU
3058,false,15,100.0,7,28,2019-10-22 22:39:21,2019-10-22 22:41:53,false,A2BBDH8DZD77AU
3059,true,3,90.0,88,16,2019-10-22 22:38:22,2019-10-22 22:41:54,true,A3SZF91DCOQPW3
3060,true,11,62.0,55,12,2019-10-22 22:41:19,2019-10-22 22:42:10,true,A1AZLJ3R5FQ9B7
3061,false,16,20.0,7,20,2019-10-22 22:39:21,2019-10-22 22:42:18,false,A2BBDH8DZD77AU
3062,true,12,96.0,58,28,2019-10-22 22:41:19,2019-10-22 22:42:37,true,A1AZLJ3R5FQ9B7
3063,true,17,70.0,100,24,2019-10-22 22:42:34,2019-10-22 22:43:01,true,A2BBDH8DZD77AU
3064,false,18,17.0,5,6,2019-10-22 22:42:34,2019-10-22 22:43:24,false,A2BBDH8DZD77AU
3065,false,13,64.0,44,3,2019-10-22 22:41:19,2019-10-22 22:43:32,true,A1AZLJ3R5FQ9B7
3066,true,19,40.0,99,21,2019-10-22 22:42:34,2019-10-22 22:43:37,true,A2BBDH8DZD77AU
3067,true,4,53.0,100,1,2019-10-22 22:38:22,2019-10-22 22:43:56,true,A3SZF91DCOQPW3
3068,false,20,100.0,6,15,2019-10-22 22:42:34,2019-10-22 22:44:06,false,A2BBDH8DZD77AU
3069,true,14,100.0,73,23,2019-10-22 22:41:19,2019-10-22 22:44:08,true,A1AZLJ3R5FQ9B7
3070,false,21,23.0,46,5,2019-10-22 22:42:34,2019-10-22 22:44:28,false,A2BBDH8DZD77AU
3071,false,15,97.0,23,29,2019-10-22 22:41:19,2019-10-22 22:44:42,true,A1AZLJ3R5FQ9B7
3072,false,22,30.0,18,10,2019-10-22 22:44:43,2019-10-22 22:45:02,false,A2BBDH8DZD77AU
3073,false,16,68.0,51,18,2019-10-22 22:41:19,2019-10-22 22:45:09,true,A1AZLJ3R5FQ9B7
3074,false,23,100.0,47,29,2019-10-22 22:44:43,2019-10-22 22:45:22,false,A2BBDH8DZD77AU
3075,true,5,74.0,99,19,2019-10-22 22:38:22,2019-10-22 22:45:29,true,A3SZF91DCOQPW3
3076,false,17,38.0,8,14,2019-10-22 22:45:15,2019-10-22 22:45:37,false,A1AZLJ3R5FQ9B7
3077,true,24,39.0,70,4,2019-10-22 22:44:43,2019-10-22 22:45:55,true,A2BBDH8DZD77AU
3078,false,18,70.0,32,22,2019-10-22 22:45:15,2019-10-22 22:46:09,false,A1AZLJ3R5FQ9B7
3079,false,25,37.0,25,9,2019-10-22 22:44:43,2019-10-22 22:46:13,false,A2BBDH8DZD77AU
3080,false,26,76.0,5,27,2019-10-22 22:44:43,2019-10-22 22:46:29,false,A2BBDH8DZD77AU
3081,false,19,62.0,13,31,2019-10-22 22:45:15,2019-10-22 22:46:29,false,A1AZLJ3R5FQ9B7
3082,false,6,0.0,25,25,2019-10-22 22:38:22,2019-10-22 22:46:41,false,A3SZF91DCOQPW3
3083,false,27,53.0,40,16,2019-10-22 22:44:43,2019-10-22 22:46:46,false,A2BBDH8DZD77AU
3084,true,20,66.0,54,11,2019-10-22 22:45:15,2019-10-22 22:46:55,true,A1AZLJ3R5FQ9B7
3085,true,28,34.0,48,3,2019-10-22 22:46:54,2019-10-22 22:47:11,true,A2BBDH8DZD77AU
3086,false,21,38.0,8,7,2019-10-22 22:45:15,2019-10-22 22:47:11,false,A1AZLJ3R5FQ9B7
